Source,Target
562149,398559
562149,738154
562149,401566
562149,654823
562149,273224
562149,990195
562149,472742
562149,960741
562149,791084
562149,929259
562149,982334
562149,775294
562149,670938
562149,389264
562149,749299
562149,292031
562149,183113
562149,595329
562149,533219
562149,133271
562149,919833
562149,489226
562149,528072
562149,397322
562149,159290
562149,924687
562149,589679
562149,545058
562149,959804
562149,697186
562149,800320
562149,670835
562149,446036
562149,519978
562149,895088
562149,824632
562149,102567
562149,789155
562149,845937
562149,741429
562149,838181
562149,763658
562149,384086
562149,801576
562149,328124
562149,231915
965452,362770
965452,527948
175744,742559
175744,507570
175744,798248
175744,733590
175744,132077
175744,768344
175744,703891
175744,949069
175744,308789
175744,734960
175744,910141
175744,100431
175744,751891
175744,957103
175744,116727
175744,499732
175744,165777
175744,496148
175744,778616
447897,217105
447897,278450
447897,857288
447897,352636
447897,590618
447897,592307
447897,196735
447897,694374
447897,829612
447897,617140
447897,256518
447897,313051
447897,274668
447897,193061
447897,538507
447897,662335
447897,490813
447897,396080
447897,180199
447897,295931
447897,749641
447897,359740
447897,482367
447897,428521
447897,923007
447897,257018
447897,499098
447897,328624
447897,673429
447897,582201
447897,833059
447897,334392
447897,688633
447897,716286
447897,349635
447897,855951
447897,359507
447897,332060
447897,961759
447897,733942
447897,827819
447897,526830
447897,470417
447897,120680
447897,331336
447897,231718
447897,296263
447897,608859
447897,690132
447897,356461
447897,461403
447897,680812
447897,237456
447897,616699
447897,469231
447897,425115
447897,616255
447897,560952
447897,747859
447897,657654
447897,458384
447897,636801
447897,208384
447897,562648
447897,898279
162376,152304
162376,799959
162376,820688
162376,727381
250460,732650
250460,890846
687463,307937
687463,733216
687463,875260
687463,278450
687463,707837
687463,166934
687463,645223
687463,637852
687463,179922
687463,353378
687463,184151
687463,573820
687463,415756
687463,100364
687463,456597
687463,560968
687463,848144
687463,212918
506129,796365
506129,304794
506129,542389
506129,545952
506129,637008
506129,812874
506129,176883
506129,400358
506129,959290
506129,100978
506129,263367
506129,357507
506129,554899
506129,535816
506129,879103
506129,739415
506129,823174
506129,354054
506129,845270
506129,592211
506129,116893
506129,483473
506129,779126
506129,589481
506129,122081
506129,828527
506129,788991
506129,885849
506129,602533
506129,532839
506129,411264
506129,957154
310275,343905
310275,874424
310275,191817
310275,999886
310275,620144
738739,562958
738739,363028
738739,912391
738739,490754
738739,332361
738739,688573
738739,125280
738739,141729
738739,885202
738739,167072
738739,757216
738739,772288
738739,628668
738739,633917
738739,106403
738739,267090
738739,921341
738739,342889
738739,844547
738739,385089
738739,933473
738739,504017
738739,599235
738739,181268
738739,234581
738739,411536
738739,382947
738739,608267
738739,702246
738739,966616
738739,133577
738739,442745
738739,429275
738739,546530
738739,618182
738739,715160
738739,621300
738739,496320
738739,608731
738739,126755
738739,270972
738739,156064
738739,574071
738739,131039
738739,400983
738739,819956
738739,356833
738739,680782
738739,736930
738739,978769
738739,666834
738739,500410
738739,977175
738739,205010
738739,336686
738739,997458
738739,617355
738739,138896
738739,700282
738739,145236
738739,495024
738739,400715
738739,199874
738739,918416
738739,374389
738739,160420
738739,799107
738739,694765
738739,449363
738739,945254
738739,437212
738739,604656
738739,474674
740008,757216
740008,106403
740008,108184
740008,206296
740008,712723
740008,438583
740008,650256
740008,142864
740008,637852
740008,115621
740008,558946
740008,808303
740008,917852
740008,335164
740008,400983
740008,550192
740008,345545
740008,695288
953242,897122
953242,241962
953242,804876
953242,514115
953242,809957
353757,780900
353757,648041
353757,373528
353757,302149
474882,233818
868131,225284
868131,716300
868131,369304
868131,491813
868131,858183
868131,404979
868131,810754
868131,832201
868131,231200
868131,608119
868131,115621
868131,820682
868131,869333
868131,852399
868131,186880
868131,981427
868131,533896
868131,918178
868131,741296
868131,362770
868131,779984
868131,523093
868131,966148
868131,868573
868131,328531
868131,914174
868131,397322
868131,480635
868131,731160
868131,669242
532957,143137
532957,448009
338039,225295
338039,885202
338039,805775
338039,421228
338039,158401
338039,407798
338039,966181
338039,472372
338039,617146
338039,464725
338039,455340
338039,568315
338039,374821
338039,826472
338039,570950
338039,583902
338039,404362
338039,933392
800472,381632
800472,193195
800472,329091
800472,451437
800472,469368
800472,733202
800472,890846
800472,525990
800472,591037
800472,241743
800472,936422
800472,349683
800472,731523
800472,208091
800472,783508
800472,922578
800472,232478
800472,986217
800472,966745
800472,180676
800472,678505
800472,706340
800472,919946
800472,304440
800472,299057
472036,106709
472036,252404
472036,374861
472036,339078
747949,232144
517084,304794
517084,385089
517084,737292
517084,910706
517084,152304
517084,169983
517084,754794
517084,495692
517084,774983
517084,335208
517084,438583
517084,665734
517084,529773
517084,355643
517084,257867
517084,176883
517084,678455
517084,959290
517084,452435
517084,372673
517084,773810
517084,533896
517084,318459
517084,684670
517084,854832
517084,203223
517084,223390
517084,260237
517084,589481
517084,547480
517084,748975
517084,589699
517084,636083
517084,452303
517084,885849
517084,254415
517084,266225
517084,425380
517084,524879
517084,411264
952384,924197
952384,562958
952384,225284
952384,623248
952384,859253
952384,742541
952384,350194
952384,579703
952384,250589
952384,340291
952384,990859
952384,404979
952384,209673
952384,543202
952384,172713
952384,496507
952384,637852
952384,201429
952384,733367
952384,215149
952384,899979
952384,982922
952384,211537
952384,625616
952384,390729
952384,106717
952384,335690
952384,659599
952384,474371
952384,230897
952384,678650
952384,495024
952384,547729
952384,371064
952384,380189
952384,516930
952384,590326
952384,271124
952384,300889
952384,484574
100696,973633
100696,559893
100696,577125
100696,930146
100696,209597
100696,700746
100696,419183
380598,737292
380598,713241
380598,400358
380598,973046
380598,738338
380598,517999
839819,562958
839819,332361
839819,726144
839819,935794
839819,753438
839819,362770
839819,918416
839819,814223
198737,352159
652725,640867
652725,357070
652725,794486
652725,107299
652725,369957
652725,265913
790095,562958
790095,794486
790095,805775
790095,891930
790095,453806
790095,622852
790095,353335
790095,474618
790095,708537
790095,573780
790095,900831
790095,370162
790095,702787
790095,406220
790095,393525
790095,740209
790095,860150
790095,633797
790095,677059
790095,827819
790095,626607
790095,864741
790095,461778
790095,253874
790095,206875
790095,978020
821452,527484
821452,930424
821452,687184
821452,798644
882485,349136
882485,619278
882485,679126
940753,362770
940753,253566
512998,415468
851784,562958
851784,141729
851784,854133
851784,971644
851784,181268
851784,206296
851784,504085
851784,861884
851784,355643
851784,429275
851784,151743
851784,527017
851784,899979
851784,562149
851784,400983
851784,578616
851784,398651
851784,533896
851784,391817
851784,184688
851784,897140
851784,884444
851784,579560
851784,762763
851784,318514
851784,123965
851784,750340
851784,889568
851784,833615
687241,614646
687241,312454
687241,386320
687241,322038
687241,990355
461899,831717
461899,417853
461899,650206
461899,913651
525221,924197
525221,267626
525221,101983
525221,171279
525221,604008
525221,442224
525221,190877
525221,550192
525221,216037
525221,906546
525221,309797
525221,391019
525221,857013
525221,991670
525221,822790
525221,318074
525221,959269
525221,104672
525221,438770
525221,132926
525221,858569
525221,586321
245232,859857
245232,252772
245232,638026
245232,656688
245232,653711
245232,227156
139755,642667
139755,328761
139755,240145
139755,514026
139755,117258
139755,153823
139755,569857
139755,558946
139755,862459
139755,200277
139755,742105
139755,514168
139755,106717
139755,695288
139755,943969
139755,885759
139755,487218
139755,165777
139755,516930
139755,378304
139755,828798
623418,726144
623418,858183
623418,950805
786314,201429
786314,297662
450416,968954
450416,844216
450416,412245
998717,648138
998717,724414
998717,731612
998717,438583
998717,919160
998717,753891
998717,558946
998717,335164
998717,951739
998717,230318
998717,591037
998717,161914
998717,934955
998717,373038
998717,974305
697355,665978
697355,237187
697355,655491
697355,715068
697355,562302
697355,734960
697355,667311
697355,211051
697355,279963
697355,665491
697355,715444
697355,449348
807652,726144
807652,638665
160915,369957
319567,185777
319567,483563
319567,349683
319567,937467
319567,721080
592093,458829
592093,885498
876629,140937
876629,293505
876629,870985
876629,460511
718473,814140
911991,649068
911991,851459
911991,478439
911991,605820
300297,745835
300297,548443
300297,222200
300297,323905
300297,988975
300297,624191
994872,381632
994872,890309
994872,342889
994872,483147
994872,856108
994872,579703
994872,712723
994872,240145
994872,937113
994872,355643
994872,578755
994872,668789
994872,436587
994872,115621
994872,303142
994872,558946
994872,559447
994872,175140
994872,981676
994872,550192
994872,653174
994872,783727
994872,822075
994872,731330
994872,921081
994872,797315
994872,493318
994872,533641
137866,963117
137866,362770
112432,181268
112432,404979
112432,312454
112432,352902
112432,372673
112432,409537
112432,972361
112432,182239
112432,154463
112432,404222
112432,540891
314059,152017
314059,740092
314059,601325
314059,617918
314059,900740
314059,203002
314059,801623
314059,277066
810215,496507
810215,679415
810215,412668
810215,434674
810215,281127
810215,152554
377070,141640
377070,733514
377070,559863
377070,129409
377070,872019
377070,382734
377070,893628
377070,330026
377070,410771
377070,875596
377070,413365
377070,787288
377070,355791
377070,340125
377070,769641
377070,492616
175435,696840
175435,336248
175435,362770
175435,359384
175435,106515
175435,677691
957349,462371
652785,146154
652785,752733
652785,566478
652785,822931
652785,785106
823104,597707
823104,749060
823104,505154
823104,515193
588691,797677
588691,568666
588691,592307
588691,567751
588691,742559
588691,635343
588691,140630
588691,928471
588691,496264
588691,914592
588691,406342
588691,328624
588691,673429
588691,274734
588691,103540
588691,646998
588691,724101
588691,974981
588691,615305
588691,607315
588691,205670
588691,149514
588691,807317
588691,862033
588691,847467
588691,284617
588691,252417
588691,563863
588691,931741
588691,960542
588691,605883
588691,417160
588691,690132
588691,971967
588691,527726
588691,897685
588691,391236
588691,281846
588691,999566
588691,726580
211643,285598
211643,442950
211643,124876
211643,153608
211643,262495
211643,180599
211643,717825
978165,607556
978165,862524
978165,809231
978165,627479
978165,513426
978165,977014
978165,935497
978165,349683
978165,652430
978165,804215
978165,238338
479055,152020
479055,974998
479055,258087
458829,592093
458829,885498
808303,142237
808303,702347
808303,633917
808303,783804
808303,985037
808303,663869
808303,169983
808303,579703
808303,816376
808303,525017
808303,466449
808303,971644
808303,181268
808303,340291
808303,951706
808303,494876
808303,328761
808303,206296
808303,209673
808303,511163
808303,240145
808303,514026
808303,832880
808303,498039
808303,481934
808303,792593
808303,543202
808303,519842
808303,355643
808303,496507
808303,463012
808303,117258
808303,121827
808303,637852
808303,126289
808303,436325
808303,115621
808303,627479
808303,558946
808303,579139
808303,514683
808303,466218
808303,562149
808303,740008
808303,873484
808303,372673
808303,649780
808303,494345
808303,403920
808303,709984
808303,553429
808303,400983
808303,347985
808303,778770
808303,902311
808303,346230
808303,532916
808303,352328
808303,398651
808303,408960
808303,591037
808303,884985
808303,378109
808303,938235
808303,981702
808303,394708
808303,973633
808303,978866
